
22/08/30 15:24:51 INFO client.RMProxy: Connecting to ResourceManager at emr-header-1.cluster-333708/192.168.0.11:8032
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-2.cluster-333708:35955, nodeAddress emr-worker-2.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-225.cluster-333708:46192, nodeAddress emr-worker-225.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-79.cluster-333708:43536, nodeAddress emr-worker-79.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-169.cluster-333708:41410, nodeAddress emr-worker-169.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-111.cluster-333708:41426, nodeAddress emr-worker-111.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-34.cluster-333708:46842, nodeAddress emr-worker-34.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-106.cluster-333708:38125, nodeAddress emr-worker-106.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-49.cluster-333708:46794, nodeAddress emr-worker-49.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-48.cluster-333708:34287, nodeAddress emr-worker-48.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-168.cluster-333708:34523, nodeAddress emr-worker-168.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-30.cluster-333708:34781, nodeAddress emr-worker-30.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-63.cluster-333708:45354, nodeAddress emr-worker-63.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-90.cluster-333708:34494, nodeAddress emr-worker-90.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-102.cluster-333708:34258, nodeAddress emr-worker-102.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-32.cluster-333708:41373, nodeAddress emr-worker-32.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-146.cluster-333708:34006, nodeAddress emr-worker-146.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-116.cluster-333708:34067, nodeAddress emr-worker-116.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-50.cluster-333708:43676, nodeAddress emr-worker-50.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-127.cluster-333708:36925, nodeAddress emr-worker-127.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-214.cluster-333708:35608, nodeAddress emr-worker-214.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-143.cluster-333708:41657, nodeAddress emr-worker-143.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-148.cluster-333708:41573, nodeAddress emr-worker-148.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-94.cluster-333708:45319, nodeAddress emr-worker-94.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-213.cluster-333708:41015, nodeAddress emr-worker-213.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-129.cluster-333708:44488, nodeAddress emr-worker-129.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-68.cluster-333708:41821, nodeAddress emr-worker-68.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-207.cluster-333708:43245, nodeAddress emr-worker-207.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-59.cluster-333708:46828, nodeAddress emr-worker-59.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-75.cluster-333708:46425, nodeAddress emr-worker-75.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-141.cluster-333708:35606, nodeAddress emr-worker-141.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-125.cluster-333708:34455, nodeAddress emr-worker-125.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-18.cluster-333708:36543, nodeAddress emr-worker-18.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-192.cluster-333708:40007, nodeAddress emr-worker-192.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-190.cluster-333708:36026, nodeAddress emr-worker-190.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-189.cluster-333708:46225, nodeAddress emr-worker-189.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-11.cluster-333708:39254, nodeAddress emr-worker-11.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-158.cluster-333708:43721, nodeAddress emr-worker-158.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-51.cluster-333708:36757, nodeAddress emr-worker-51.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-43.cluster-333708:41166, nodeAddress emr-worker-43.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-54.cluster-333708:42794, nodeAddress emr-worker-54.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-202.cluster-333708:35564, nodeAddress emr-worker-202.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-88.cluster-333708:43873, nodeAddress emr-worker-88.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-154.cluster-333708:45587, nodeAddress emr-worker-154.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-96.cluster-333708:42587, nodeAddress emr-worker-96.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-108.cluster-333708:39384, nodeAddress emr-worker-108.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-120.cluster-333708:39920, nodeAddress emr-worker-120.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-44.cluster-333708:44742, nodeAddress emr-worker-44.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-7.cluster-333708:45218, nodeAddress emr-worker-7.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-167.cluster-333708:44737, nodeAddress emr-worker-167.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-105.cluster-333708:38294, nodeAddress emr-worker-105.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-203.cluster-333708:40338, nodeAddress emr-worker-203.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-6.cluster-333708:43470, nodeAddress emr-worker-6.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-76.cluster-333708:44916, nodeAddress emr-worker-76.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-216.cluster-333708:42538, nodeAddress emr-worker-216.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-219.cluster-333708:39556, nodeAddress emr-worker-219.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-10.cluster-333708:45732, nodeAddress emr-worker-10.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-83.cluster-333708:34730, nodeAddress emr-worker-83.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-113.cluster-333708:34953, nodeAddress emr-worker-113.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-179.cluster-333708:45718, nodeAddress emr-worker-179.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-134.cluster-333708:33624, nodeAddress emr-worker-134.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-217.cluster-333708:45851, nodeAddress emr-worker-217.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-97.cluster-333708:38705, nodeAddress emr-worker-97.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-210.cluster-333708:45829, nodeAddress emr-worker-210.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-121.cluster-333708:42677, nodeAddress emr-worker-121.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-114.cluster-333708:43327, nodeAddress emr-worker-114.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-26.cluster-333708:45624, nodeAddress emr-worker-26.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-183.cluster-333708:35966, nodeAddress emr-worker-183.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-58.cluster-333708:34361, nodeAddress emr-worker-58.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-56.cluster-333708:43720, nodeAddress emr-worker-56.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-85.cluster-333708:45922, nodeAddress emr-worker-85.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-221.cluster-333708:40513, nodeAddress emr-worker-221.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-98.cluster-333708:33791, nodeAddress emr-worker-98.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-1.cluster-333708:43523, nodeAddress emr-worker-1.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-132.cluster-333708:33214, nodeAddress emr-worker-132.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-117.cluster-333708:41868, nodeAddress emr-worker-117.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-145.cluster-333708:46754, nodeAddress emr-worker-145.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-45.cluster-333708:40885, nodeAddress emr-worker-45.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-89.cluster-333708:34897, nodeAddress emr-worker-89.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-55.cluster-333708:40990, nodeAddress emr-worker-55.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-19.cluster-333708:34377, nodeAddress emr-worker-19.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-47.cluster-333708:42914, nodeAddress emr-worker-47.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-13.cluster-333708:40836, nodeAddress emr-worker-13.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-77.cluster-333708:33925, nodeAddress emr-worker-77.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-172.cluster-333708:37203, nodeAddress emr-worker-172.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-73.cluster-333708:42784, nodeAddress emr-worker-73.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-166.cluster-333708:37926, nodeAddress emr-worker-166.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-165.cluster-333708:35692, nodeAddress emr-worker-165.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-86.cluster-333708:37827, nodeAddress emr-worker-86.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-223.cluster-333708:42468, nodeAddress emr-worker-223.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-149.cluster-333708:46564, nodeAddress emr-worker-149.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-67.cluster-333708:34856, nodeAddress emr-worker-67.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-74.cluster-333708:37873, nodeAddress emr-worker-74.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-184.cluster-333708:37134, nodeAddress emr-worker-184.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-100.cluster-333708:39794, nodeAddress emr-worker-100.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-140.cluster-333708:39596, nodeAddress emr-worker-140.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-186.cluster-333708:44732, nodeAddress emr-worker-186.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-93.cluster-333708:36321, nodeAddress emr-worker-93.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-109.cluster-333708:32919, nodeAddress emr-worker-109.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-31.cluster-333708:40042, nodeAddress emr-worker-31.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-138.cluster-333708:36017, nodeAddress emr-worker-138.cluster-333708:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Obtained new Application ID: application_1661692078030_0018
22/08/30 15:24:51 INFO Configuration.deprecation: mapred.job.id is deprecated. Instead, use mapreduce.job.id
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Set the environment for the application master
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: Environment for AM :{CLASSPATH=${CLASSPATH}:./*:$HADOOP_CONF_DIR:$HADOOP_COMMON_HOME/share/hadoop/common/*:$HADOOP_COMMON_HOME/share/hadoop/common/lib/*:$HADOOP_HDFS_HOME/share/hadoop/hdfs/*:$HADOOP_HDFS_HOME/share/hadoop/hdfs/lib/*:$HADOOP_YARN_HOME/share/hadoop/yarn/*:$HADOOP_YARN_HOME/share/hadoop/yarn/lib/*:/opt/apps/extra-jars/*:$HADOOP_HOME/share/hadoop/tools/lib/*:$HADOOP_MAPRED_HOME/share/hadoop/mapreduce/*:$HADOOP_MAPRED_HOME/share/hadoop/mapreduce/lib/*:/usr/lib/hadoop-lzo/lib/*}
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: buildLocalResourceMap ....
22/08/30 15:24:51 INFO yarn.YarnUtils: Registered file in LocalResources :: hdfs://emr-header-1.cluster-333708:9000/user/root/giraph_yarn_jar_cache/application_1661692078030_0018/giraph-conf.xml
22/08/30 15:24:51 INFO yarn.GiraphYarnClient: LIB JARS :
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name .
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking .
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /usr/lib/hadoop-current
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /usr/lib/hadoop-current
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /etc/ecm/hadoop-conf
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /etc/ecm/hadoop-conf
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common/lib/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common/lib
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/common
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs/lib/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs/lib
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/hdfs
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn/lib/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn/lib
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/yarn
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce/lib/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce/lib
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /opt/apps/ecm/service/hadoop/2.7.2-1.3.1/package/hadoop-2.7.2-1.3.1/share/hadoop/mapreduce
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /usr/lib/hadoop-current/lib/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /usr/lib/hadoop-current/lib
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /usr/lib/tez-current/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /usr/lib/tez-current
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /usr/lib/tez-current/lib/*
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /usr/lib/tez-current/lib
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /etc/ecm/tez-conf
22/08/30 15:24:51 INFO yarn.YarnUtils: base path checking /etc/ecm/tez-conf
22/08/30 15:24:51 INFO yarn.YarnUtils: Class path name /opt/apps/extra-jars/*
